"I_INDEX","VEHICLE_ID","VEHICLE_TYPE","TTC","ING_ACCELERAION","HANDLE_ANGLE","C_SEQ","LATITUDE","LONGITUDE","C_TIMESTAMP","INTER_VEHICLE_DISTANCE","SPEED","LATERAL_ACCELERATION","WIPER_STATUS","MDPS_ANGLE","DRIVING_DISTANCE","EMERGENCY_LIGHT","WHEEL_SPEED","AUTO_DRIVING_STATUS","TRANSMISSION","V_TIMESTAMP","TURN_SIGNAL","YAW_RATE","BRAKING_STATUS","BRAKING_TYPE","SENSOR_TYPE","S_TIMESTAMP","SENSOR_STATUS","SENSOR_ID","GOAL_LONGITUDE","J_SEQ","MOTION_PLAN","GOAL_SPEED","TARGET_OBJ_SPEED","TARGET_OBJ_PREDICT","TARGET_OBJ","GOAL_ACCELERATION","TARGET_OBJ_DISTANCE","J_TIMESTAMP","GOAL_LATITUDE","GOAL_WHEEL_ANGLE","L_LATITUDE","L_TIMESTAMP","L_SPEED","HEADING","L_LONGITUDE","LANE","OBSTACLE_ARR","TRAFFIC_LIGHT_ARR","T_TIMESTAMP","TRAFFIC_LIGHT_ID","TRAFFIC_LIGHT","OBSTACLE_WIDTH","OBSTACLE_LNG_SPEED","OBSTACLE_ID","OBSTACLE_LATERAL_ABS_SPEED","O_TIMESTAMP","OBSTACLE_DISTANCE","OBSTACLE_HEADING","OBSTACLE_LATERAL_SPEED","OBSTACLE_LNG_ABS_SPEED","OBSTACLE_TYPE","REGIST_DATE","REAL_DIV","ARRIVAL_NAME","ARRIVAL_DISTANCE","ARRIVAL_TIME","ARRIVAL_ID","GEAR_STATUS","BRAKE_STATUS","LOAD_CAPACITY","BATTERY_REMAINING_CAPACITY","BATTERY_VOLTAGE","BATTERY_TEMPERATURE","BRAKE","BRAKE_TYPE","ACCEL","WORK_RATE"
20611,STSW000001,S,,,,,"36.498545577378785","127.32707691622757",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:25.681943","1","0.0025293100625276566",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:25",,,,,,"1","1",,,,,"1.5",,"0.0",
20612,STSW000001,S,,,,,"36.49854565216088","127.32707685330404",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:26.683875","1",-0.0016899538459256291,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:26",,,,,,"1","1",,,,,"1.5",,"0.0",
20613,STSW000001,S,,,,,"36.49854560226862","127.32707683508997",,,"0.0",,,"17.0","0.01","1","0.0","1",,"2025-05-29 14:41:27.685927","1","0.004181848838925362",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:27",,,,,,"1","1",,,,,"1.5",,"0.0",
20614,STSW000001,S,,,,,"36.49854560329775","127.32707685068547",,,"0.0",,,"13.0","0.01","1","0.0","1",,"2025-05-29 14:41:28.687954","1","0.0021865833550691605",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:28",,,,,,"1","0",,,,,"0.0",,"0.5697143077850342",
20615,STSW000001,S,,,,,"36.49854562354091","127.32707690423042",,,"0.0",,,"1.0","0.01","1","0.0","1",,"2025-05-29 14:41:29.690229","1",-0.00023262033937498927,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:29",,,,,,"1","0",,,,,"0.0",,"0.5861042737960815",
20616,STSW000001,S,,,,,"36.498545590030055","127.32707689358821",,,"0.0",,,"1.0","0.01","1","0.0","1",,"2025-05-29 14:41:30.693857","1","0.0020152197685092688",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:30",,,,,,"1","0",,,,,"0.0",,"0.5873356461524963",
20617,STSW000001,S,,,,,"36.49854561995701","127.32707686698139",,,"0.0",,,"1.0","0.01","1","0.0","1",,"2025-05-29 14:41:31.694876","1","0.0015637147007510066",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:31",,,,,,"1","0",,,,,"0.0",,"0.5873459577560425",
20618,STSW000001,S,,,,,"36.49854554076694","127.32707689031709",,,"0.0",,,"2.0","0.01","1","0.0","1",,"2025-05-29 14:41:32.695865","1",-0.00017152557848021388,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:32",,,,,,"1","0",,,,,"0.0",,"0.5874717235565186",
20619,STSW000001,S,,,,,"36.49854557034853","127.32707687418497",,,"0.0",,,"2.0","0.01","1","0.0","1",,"2025-05-29 14:41:33.697872","1",-0.0026257468853145838,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:33",,,,,,"1","0",,,,,"0.0",,"0.5879888534545898",
20620,STSW000001,S,,,,,"36.49854595042506","127.32707762701847",,,"0.0",,,"0.0","0.01","1","0.0","1",,"2025-05-29 14:41:34.699890","1","0.0014385450631380081",,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,"2025-05-29 14:41:34",,,,,,"1","0",,,,,"0.0",,"0.625319242477417",
